t,abduct_L.q,abduct_L.w,abduct_R.q,abduct_R.w,hip_L.q,hip_L.w,hip_R.q,hip_R.w
1.194717971720e+00,1.157649346119e-01,5.717164781980e-01,-1.183084993905e-01,-5.960310359888e-01,-6.405110715544e-03,-6.797415086718e-01,-4.229468402339e-03,-6.617571962553e-01
1.195430067654e+00,1.161725899401e-01,5.732284902115e-01,-1.187336181029e-01,-5.979617737989e-01,-6.895594380012e-03,-6.978359811487e-01,-4.707156541751e-03,-6.798826496348e-01
1.196142163587e+00,1.165813205701e-01,5.747365821419e-01,-1.191601101423e-01,-5.998881763089e-01,-7.398959763579e-03,-7.159212380827e-01,-5.197748472797e-03,-6.979989188148e-01
1.196854259521e+00,1.169911237236e-01,5.762407904791e-01,-1.195879724319e-01,-6.018102727652e-01,-7.915200240103e-03,-7.339971003109e-01,-5.701237591458e-03,-7.161058240822e-01
1.197566355455e+00,1.174019966475e-01,5.777411505507e-01,-1.200172019154e-01,-6.037280911917e-01,-8.444309055826e-03,-7.520633885652e-01,-6.217617165730e-03,-7.342031856803e-01
1.198278451389e+00,1.178139366137e-01,5.792376965163e-01,-1.204477955559e-01,-6.056416583831e-01,-8.986279329291e-03,-7.701199234659e-01,-6.746880335583e-03,-7.522908238018e-01
1.198990547322e+00,1.182269409180e-01,5.807304613613e-01,-1.208797503353e-01,-6.075509998975e-01,-9.541104051264e-03,-7.881665255143e-01,-7.289020112929e-03,-7.703685585823e-01
1.199702643256e+00,1.186410068791e-01,5.822194768909e-01,-1.213130632532e-01,-6.094561400491e-01,-1.010877608465e-02,-8.062030150864e-01,-7.844029381576e-03,-7.884362100931e-01
1.200414739190e+00,1.190561318380e-01,5.837047737242e-01,-1.217477313259e-01,-6.113571019013e-01,-1.068928816439e-02,-8.242292124252e-01,-8.411900897181e-03,-8.064935983351e-01
1.201126835124e+00,1.194723131573e-01,5.851863812884e-01,-1.221837515859e-01,-6.132539072601e-01,-1.128263289737e-02,-8.422449376348e-01,-8.992627287195e-03,-8.245405432316e-01
1.201838931057e+00,1.198895482197e-01,5.866643278136e-01,-1.226211210807e-01,-6.151465766668e-01,-1.188880276234e-02,-8.602500106733e-01,-9.586201050808e-03,-8.425768646221e-01
1.202551026991e+00,1.203078344280e-01,5.881386403265e-01,-1.230598368720e-01,-6.170351293919e-01,-1.250779010976e-02,-8.782442513461e-01,-1.019261455889e-02,-8.606023822559e-01
1.203263122925e+00,1.207271692036e-01,5.896093446458e-01,-1.234998960347e-01,-6.189195834286e-01,-1.313958716174e-02,-8.962274792995e-01,-1.081186005391e-02,-8.786169157852e-01
1.203975218859e+00,1.211475499858e-01,5.910764653763e-01,-1.239412956560e-01,-6.207999554861e-01,-1.378418601189e-02,-9.141995140141e-01,-1.144392964989e-02,-8.966202847592e-01
1.204687314792e+00,1.215689742310e-01,5.925400259042e-01,-1.243840328347e-01,-6.226762609836e-01,-1.444157862522e-02,-9.321601747987e-01,-1.208881533231e-02,-9.146123086176e-01
1.205399410726e+00,1.219914394121e-01,5.940000483918e-01,-1.248281046801e-01,-6.245485140442e-01,-1.511175683799e-02,-9.501092807834e-01,-1.274650895802e-02,-9.325928066842e-01
1.206111506660e+00,1.224149430170e-01,5.954565537726e-01,-1.252735083110e-01,-6.264167274890e-01,-1.579471235763e-02,-9.680466509135e-01,-1.341700225518e-02,-9.505615981610e-01
1.206823602594e+00,1.228394825482e-01,5.969095617465e-01,-1.257202408549e-01,-6.282809128312e-01,-1.649043676254e-02,-9.859721039437e-01,-1.410028682316e-02,-9.685185021221e-01
1.207535698527e+00,1.232650555218e-01,5.983590907753e-01,-1.261682994470e-01,-6.301410802704e-01,-1.719892150200e-02,-1.003885458431e+00,-1.479635413245e-02,-9.864633375072e-01
1.208247794461e+00,1.236916594666e-01,5.998051580777e-01,-1.266176812294e-01,-6.319972386871e-01,-1.792015789602e-02,-1.021786532730e+00,-1.550519552453e-02,-1.004395923116e+00
1.208959890395e+00,1.241192919232e-01,6.012477796254e-01,-1.270683833499e-01,-6.338493956372e-01,-1.865413713516e-02,-1.039675144986e+00,-1.622680221184e-02,-1.022316077603e+00
1.209671986329e+00,1.245479504431e-01,6.026869701383e-01,-1.275204029614e-01,-6.356975573470e-01,-1.940085028045e-02,-1.057551113128e+00,-1.696116527759e-02,-1.040223619469e+00
1.210384082262e+00,1.249776325879e-01,6.041227430806e-01,-1.279737372205e-01,-6.375417287075e-01,-2.016028826315e-02,-1.075414254865e+00,-1.770827567571e-02,-1.058118367058e+00
1.211096178196e+00,1.254083359283e-01,6.055551106564e-01,-1.284283832871e-01,-6.393819132701e-01,-2.093244188464e-02,-1.093264387680e+00,-1.846812423071e-02,-1.076000138553e+00
1.211808274130e+00,1.258400580432e-01,6.069840838063e-01,-1.288843383229e-01,-6.412181132410e-01,-2.171730181625e-02,-1.111101328821e+00,-1.924070163757e-02,-1.093868751963e+00
1.212520370064e+00,1.262727965190e-01,6.084096722030e-01,-1.293415994909e-01,-6.430503294770e-01,-2.251485859911e-02,-1.128924895300e+00,-2.002599846161e-02,-1.111724025127e+00
1.213232465998e+00,1.267065489484e-01,6.098318842478e-01,-1.298001639540e-01,-6.448785614809e-01,-2.332510264391e-02,-1.146734903884e+00,-2.082400513838e-02,-1.129565775702e+00
1.213944561931e+00,1.271413129295e-01,6.112507270670e-01,-1.302600288745e-01,-6.467028073965e-01,-2.414802423082e-02,-1.164531171092e+00,-2.163471197351e-02,-1.147393821159e+00
1.214656657865e+00,1.275770860653e-01,6.126662065085e-01,-1.307211914126e-01,-6.485230640050e-01,-2.498361350924e-02,-1.182313513186e+00,-2.245810914257e-02,-1.165207978778e+00
1.215368753799e+00,1.280138659624e-01,6.140783271385e-01,-1.311836487261e-01,-6.503393267204e-01,-2.583186049763e-02,-1.200081746169e+00,-2.329418669098e-02,-1.183008065643e+00
1.216080849733e+00,1.284516502301e-01,6.154870922381e-01,-1.316473979687e-01,-6.521515895857e-01,-2.669275508336e-02,-1.217835685781e+00,-2.414293453380e-02,-1.200793898637e+00
1.216792945666e+00,1.288904364797e-01,6.168925038004e-01,-1.321124362896e-01,-6.539598452686e-01,-2.756628702246e-02,-1.235575147486e+00,-2.500434245565e-02,-1.218565294435e+00
1.217505041600e+00,1.293302223234e-01,6.182945625274e-01,-1.325787608322e-01,-6.557640850586e-01,-2.845244593948e-02,-1.253299946478e+00,-2.587840011049e-02,-1.236322069502e+00
1.218217137534e+00,1.297710053734e-01,6.196932678275e-01,-1.330463687331e-01,-6.575642988624e-01,-2.935122132726e-02,-1.271009897667e+00,-2.676509702155e-02,-1.254064040083e+00
1.218929233468e+00,1.302127832412e-01,6.210886178123e-01,-1.335152571215e-01,-6.593604752012e-01,-3.026260254673e-02,-1.288704815676e+00,-2.766442258111e-02,-1.271791022205e+00
1.219641329401e+00,1.306555535361e-01,6.224806092945e-01,-1.339854231175e-01,-6.611526012074e-01,-3.118657882673e-02,-1.306384514840e+00,-2.857636605036e-02,-1.289502831665e+00
1.220353425335e+00,1.310993138652e-01,6.238692377853e-01,-1.344568638321e-01,-6.629406626207e-01,-3.212313926376e-02,-1.324048809198e+00,-2.950091655924e-02,-1.307199284029e+00
1.221065521269e+00,1.315440618315e-01,6.252544974919e-01,-1.349295763651e-01,-6.647246437862e-01,-3.307227282181e-02,-1.341697512486e+00,-3.043806310628e-02,-1.324880194628e+00
1.221777617203e+00,1.319897950337e-01,6.266363813157e-01,-1.354035578051e-01,-6.665045276507e-01,-3.403396833212e-02,-1.359330438139e+00,-3.138779455841e-02,-1.342545378551e+00
1.222489713136e+00,1.324365110647e-01,6.280148808502e-01,-1.358788052277e-01,-6.682802957605e-01,-3.500821449294e-02,-1.376947399278e+00,-3.235009965080e-02,-1.360194650640e+00
1.223201809070e+00,1.328842075112e-01,6.293899863788e-01,-1.363553156950e-01,-6.700519282585e-01,-3.599499986938e-02,-1.394548208714e+00,-3.332496698669e-02,-1.377827825489e+00
1.223913905004e+00,1.333328819525e-01,6.307616868734e-01,-1.368330862547e-01,-6.718194038823e-01,-3.699431289310e-02,-1.412132678936e+00,-3.431238503720e-02,-1.395444717435e+00
1.224626000938e+00,1.337825319593e-01,6.321299699927e-01,-1.373121139384e-01,-6.735826999614e-01,-3.800614186215e-02,-1.429700622111e+00,-3.531234214114e-02,-1.413045140558e+00
1.225338096871e+00,1.342331550933e-01,6.334948220805e-01,-1.377923957613e-01,-6.753417924159e-01,-3.903047494068e-02,-1.447251850080e+00,-3.632482650483e-02,-1.430628908672e+00
1.226050192805e+00,1.346847489061e-01,6.348562281647e-01,-1.382739287211e-01,-6.770966557537e-01,-4.006730015875e-02,-1.464786174351e+00,-3.734982620193e-02,-1.448195835325e+00
1.226762288739e+00,1.351373109378e-01,6.362141719557e-01,-1.387567097966e-01,-6.788472630694e-01,-4.111660541208e-02,-1.482303406096e+00,-3.838732917322e-02,-1.465745733792e+00
1.227474384673e+00,1.355908387167e-01,6.375686358458e-01,-1.392407359471e-01,-6.805935860426e-01,-4.217837846179e-02,-1.499803356148e+00,-3.943732322641e-02,-1.483278417073e+00
1.228186480606e+00,1.360453297582e-01,6.389196009079e-01,-1.397260041109e-01,-6.823355949362e-01,-4.325260693419e-02,-1.517285834996e+00,-4.049979603596e-02,-1.500793697885e+00
1.228898576540e+00,1.365007815634e-01,6.402670468949e-01,-1.402125112052e-01,-6.840732585955e-01,-4.433927832050e-02,-1.534750652782e+00,-4.157473514286e-02,-1.518291388665e+00
1.229610672474e+00,1.369571916188e-01,6.416109522391e-01,-1.407002541239e-01,-6.858065444470e-01,-4.543837997663e-02,-1.552197619295e+00,-4.266212795443e-02,-1.535771301557e+00
1.230322768408e+00,1.374145573949e-01,6.429512940515e-01,-1.411892297376e-01,-6.875354184973e-01,-4.654989912291e-02,-1.569626543969e+00,-4.376196174413e-02,-1.553233248417e+00
1.231034864341e+00,1.378728763456e-01,6.442880481217e-01,-1.416794348921e-01,-6.892598453323e-01,-4.767382284385e-02,-1.587037235881e+00,-4.487422365131e-02,-1.570677040804e+00
1.231746960275e+00,1.383321459069e-01,6.456211889175e-01,-1.421708664074e-01,-6.909797881172e-01,-4.881013808785e-02,-1.604429503742e+00,-4.599890068106e-02,-1.588102489975e+00
1.232459056209e+00,1.387923634962e-01,6.469506895851e-01,-1.426635210768e-01,-6.926952085951e-01,-4.995883166699e-02,-1.621803155901e+00,-4.713597970394e-02,-1.605509406888e+00
1.233171152143e+00,1.392535265116e-01,6.482765219490e-01,-1.431573956659e-01,-6.944060670877e-01,-5.111989025674e-02,-1.639158000334e+00,-4.828544745578e-02,-1.622897602191e+00
1.233883248076e+00,1.397156323301e-01,6.495986565122e-01,-1.436524869114e-01,-6.961123224946e-01,-5.229330039568e-02,-1.656493844646e+00,-4.944729053747e-02,-1.640266886223e+00
1.234595344010e+00,1.401786783077e-01,6.509170624567e-01,-1.441487915204e-01,-6.978139322936e-01,-5.347904848528e-02,-1.673810496065e+00,-5.062149541473e-02,-1.657617069010e+00
1.235307439944e+00,1.406426617779e-01,6.522317076442e-01,-1.446463061691e-01,-6.995108525409e-01,-5.467712078957e-02,-1.691107761440e+00,-5.180804841789e-02,-1.674947960259e+00
1.236019535878e+00,1.411075800506e-01,6.535425586165e-01,-1.451450275020e-01,-7.012030378716e-01,-5.588750343494e-02,-1.708385447238e+00,-5.300693574166e-02,-1.692259369360e+00
1.236731631811e+00,1.415734304116e-01,6.548495805965e-01,-1.456449521306e-01,-7.028904415002e-01,-5.711018240980e-02,-1.725643359540e+00,-5.421814344489e-02,-1.709551105376e+00
1.237443727745e+00,1.420402101216e-01,6.561527374893e-01,-1.461460766328e-01,-7.045730152216e-01,-5.834514356433e-02,-1.742881304038e+00,-5.544165745037e-02,-1.726822977044e+00
1.238155823679e+00,1.425079164147e-01,6.574519918833e-01,-1.466483975516e-01,-7.062507094118e-01,-5.959237261023e-02,-1.760099086033e+00,-5.667746354456e-02,-1.744074792774e+00
1.238867919613e+00,1.429765464984e-01,6.587473050513e-01,-1.471519113941e-01,-7.079234730293e-01,-6.085185512040e-02,-1.777296510434e+00,-5.792554737737e-02,-1.761306360640e+00
1.239580015547e+00,1.434460975518e-01,6.600386369524e-01,-1.476566146305e-01,-7.095912536161e-01,-6.212357652867e-02,-1.794473381749e+00,-5.918589446192e-02,-1.778517488383e+00
1.240292111480e+00,1.439165667252e-01,6.613259462334e-01,-1.481625036934e-01,-7.112539972997e-01,-6.340752212952e-02,-1.811629504089e+00,-6.045849017431e-02,-1.795707983402e+00
1.241004207414e+00,1.443879511388e-01,6.626091902304e-01,-1.486695749762e-01,-7.129116487943e-01,-6.470367707782e-02,-1.828764681164e+00,-6.174331975337e-02,-1.812877652759e+00
1.241716303348e+00,1.448602478821e-01,6.638883249712e-01,-1.491778248326e-01,-7.145641514027e-01,-6.601202638848e-02,-1.845878716278e+00,-6.304036830042e-02,-1.830026303168e+00
1.242428399282e+00,1.453334540129e-01,6.651633051772e-01,-1.496872495755e-01,-7.162114470191e-01,-6.733255493623e-02,-1.862971412327e+00,-6.434962077899e-02,-1.847153740999e+00
1.243140495215e+00,1.458075665561e-01,6.664340842656e-01,-1.501978454757e-01,-7.178534761302e-01,-6.866524745527e-02,-1.880042571800e+00,-6.567106201463e-02,-1.864259772272e+00
1.243852591149e+00,1.462825825031e-01,6.677006143519e-01,-1.507096087614e-01,-7.194901778185e-01,-7.001008853904e-02,-1.897091996774e+00,-6.700467669464e-02,-1.881344202654e+00
1.244564687083e+00,1.467584988107e-01,6.689628462527e-01,-1.512225356167e-01,-7.211214897647e-01,-7.136706263986e-02,-1.914119488910e+00,-6.835044936777e-02,-1.898406837459e+00
1.245276783017e+00,1.472353124001e-01,6.702207294882e-01,-1.517366221809e-01,-7.227473482504e-01,-7.273615406869e-02,-1.931124849457e+00,-6.970836444406e-02,-1.915447481644e+00
1.245988878950e+00,1.477130201563e-01,6.714742122853e-01,-1.522518645475e-01,-7.243676881612e-01,-7.411734699479e-02,-1.948107879244e+00,-7.107840619449e-02,-1.932465939808e+00
1.246700974884e+00,1.481916189268e-01,6.727232415808e-01,-1.527682587629e-01,-7.259824429900e-01,-7.551062544546e-02,-1.965068378681e+00,-7.246055875079e-02,-1.949462016187e+00
1.247413070818e+00,1.486711055210e-01,6.739677630245e-01,-1.532858008260e-01,-7.275915448401e-01,-7.691597330572e-02,-1.982006147757e+00,-7.385480610515e-02,-1.966435514655e+00
1.248125166752e+00,1.491514767091e-01,6.752077209827e-01,-1.538044866866e-01,-7.291949244290e-01,-7.833337431799e-02,-1.998920986036e+00,-7.526113210998e-02,-1.983386238721e+00
1.248837262685e+00,1.496327292210e-01,6.764430585421e-01,-1.543243122447e-01,-7.307925110925e-01,-7.976281208185e-02,-2.015812692659e+00,-7.667952047761e-02,-2.000313991524e+00
1.249549358619e+00,1.501148597461e-01,6.776737175130e-01,-1.548452733495e-01,-7.323842327881e-01,-8.120427005366e-02,-2.032681066340e+00,-7.810995478008e-02,-2.017218575836e+00
1.250261454553e+00,1.505978649314e-01,6.788996384340e-01,-1.553673657985e-01,-7.339700160994e-01,-8.265773154632e-02,-2.049525905365e+00,-7.955241844886e-02,-2.034099794057e+00
1.250973550487e+00,1.510817413814e-01,6.801207605755e-01,-1.558905853365e-01,-7.355497862409e-01,-8.412317972890e-02,-2.066347007592e+00,-8.100689477455e-02,-2.050957448215e+00
1.251685646420e+00,1.515664856568e-01,6.813370219447e-01,-1.564149276542e-01,-7.371234670620e-01,-8.560059762642e-02,-2.083144170444e+00,-8.247336690667e-02,-2.067791339960e+00
1.252397742354e+00,1.520520942739e-01,6.825483592893e-01,-1.569403883879e-01,-7.386909810521e-01,-8.708996811946e-02,-2.099917190918e+00,-8.395181785332e-02,-2.084601270568e+00
1.253109838288e+00,1.525385637032e-01,6.837547081030e-01,-1.574669631182e-01,-7.402522493456e-01,-8.859127394390e-02,-2.116665865572e+00,-8.544223048101e-02,-2.101387040936e+00
1.253821934222e+00,1.530258903690e-01,6.849560026296e-01,-1.579946473690e-01,-7.418071917270e-01,-9.010449769059e-02,-2.133389990534e+00,-8.694458751429e-02,-2.118148451581e+00
1.254534030155e+00,1.535140706483e-01,6.861521758688e-01,-1.585234366066e-01,-7.433557266366e-01,-9.162962180504e-02,-2.150089361494e+00,-8.845887153555e-02,-2.134885302640e+00
1.255246126089e+00,1.540031008700e-01,6.873431595806e-01,-1.590533262387e-01,-7.448977711757e-01,-9.316662858714e-02,-2.166763773708e+00,-8.998506498470e-02,-2.151597393866e+00
1.255958222023e+00,1.544929773139e-01,6.885288842915e-01,-1.595843116135e-01,-7.464332411127e-01,-9.471550019081e-02,-2.183413021993e+00,-9.152315015893e-02,-2.168284524627e+00
1.256670317957e+00,1.549836962099e-01,6.897092792995e-01,-1.601163880190e-01,-7.479620508891e-01,-9.627621862371e-02,-2.200036900728e+00,-9.307310921243e-02,-2.184946493907e+00
1.257382413890e+00,1.554752537372e-01,6.908842726803e-01,-1.606495506814e-01,-7.494841136258e-01,-9.784876574692e-02,-2.216635203855e+00,-9.463492415611e-02,-2.201583100305e+00
1.258094509824e+00,1.559676460232e-01,6.920537912927e-01,-1.611837947648e-01,-7.509993411293e-01,-9.943312327462e-02,-2.233207724875e+00,-9.620857685729e-02,-2.218194142028e+00
1.258806605758e+00,1.564608691429e-01,6.932177607855e-01,-1.617191153700e-01,-7.525076438990e-01,-1.010292727738e-01,-2.249754256850e+00,-9.779404903951e-02,-2.234779416898e+00
1.259518701692e+00,1.569549191179e-01,6.943761056030e-01,-1.622555075336e-01,-7.540089311333e-01,-1.026371956639e-01,-2.266274592401e+00,-9.939132228217e-02,-2.251338722346e+00
1.260230797625e+00,1.574497919155e-01,6.955287489922e-01,-1.627929662271e-01,-7.555031107373e-01,-1.042568732167e-01,-2.282768523710e+00,-1.010003780203e-01,-2.267871855411e+00
1.260942893559e+00,1.579454834481e-01,6.966756130091e-01,-1.633314863559e-01,-7.569900893299e-01,-1.058882865555e-01,-2.299235842515e+00,-1.026211975442e-01,-2.284378612742e+00
1.261654989493e+00,1.584419895719e-01,6.978166185259e-01,-1.638710627585e-01,-7.584697722514e-01,-1.075314166554e-01,-2.315676340117e+00,-1.042537619993e-01,-2.300858790594e+00
1.262367085427e+00,1.589393060867e-01,6.989516852376e-01,-1.644116902055e-01,-7.599420635711e-01,-1.091862443428e-01,-2.332089807372e+00,-1.058980523858e-01,-2.317312184829e+00
1.263079181360e+00,1.594374287343e-01,7.000807316698e-01,-1.649533633988e-01,-7.614068660956e-01,-1.108527502947e-01,-2.348476034695e+00,-1.075540495583e-01,-2.333738590915e+00
1.263791277294e+00,1.599363531984e-01,7.012036751860e-01,-1.654960769706e-01,-7.628640813769e-01,-1.125309150389e-01,-2.364834812061e+00,-1.092217342258e-01,-2.350137803927e+00
1.264503373228e+00,1.604360751032e-01,7.023204319950e-01,-1.660398254826e-01,-7.643136097205e-01,-1.142207189536e-01,-2.381165929002e+00,-1.109010869511e-01,-2.366509618541e+00
1.265215469162e+00,1.609365900130e-01,7.034309171590e-01,-1.665846034250e-01,-7.657553501946e-01,-1.159221422667e-01,-2.397469174611e+00,-1.125920881506e-01,-2.382853829040e+00
1.265927565096e+00,1.614378934311e-01,7.045350446017e-01,-1.671304052156e-01,-7.671892006385e-01,-1.176351650559e-01,-2.413744337538e+00,-1.142947180941e-01,-2.399170229311e+00
1.266639661029e+00,1.619399807992e-01,7.056327271164e-01,-1.676772251993e-01,-7.686150576721e-01,-1.193597672483e-01,-2.429991205993e+00,-1.160089569046e-01,-2.415458612842e+00
1.267351756963e+00,1.624428474964e-01,7.067238763745e-01,-1.682250576467e-01,-7.700328167048e-01,-1.210959286199e-01,-2.446209567746e+00,-1.177347845579e-01,-2.431718772727e+00
1.268063852897e+00,1.629464888385e-01,7.078084029342e-01,-1.687738967537e-01,-7.714423719454e-01,-1.228436287954e-01,-2.462399210125e+00,-1.194721808820e-01,-2.447950501660e+00
1.268775948831e+00,1.634509000774e-01,7.088862162489e-01,-1.693237366401e-01,-7.728436164118e-01,-1.246028472482e-01,-2.478559920024e+00,-1.212211255577e-01,-2.464153591938e+00
1.269488044764e+00,1.639560763998e-01,7.099572246771e-01,-1.698745713495e-01,-7.742364419408e-01,-1.263735632993e-01,-2.494691483892e+00,-1.229815981172e-01,-2.480327835463e+00
1.270200140698e+00,1.644620129272e-01,7.110213354908e-01,-1.704263948478e-01,-7.756207391986e-01,-1.281557561179e-01,-2.510793687744e+00,-1.247535779446e-01,-2.496473023736e+00
1.270912236632e+00,1.649687047142e-01,7.120784548852e-01,-1.709792010227e-01,-7.769963976912e-01,-1.299494047205e-01,-2.526866317159e+00,-1.265370442756e-01,-2.512588947862e+00
1.271624332566e+00,1.654761467486e-01,7.131284879886e-01,-1.715329836829e-01,-7.783633057750e-01,-1.317544879707e-01,-2.542909157275e+00,-1.283319761966e-01,-2.528675398549e+00
